,AAV.TO,ABX.TO,AC.TO,ACB.TO,ACO-X.TO,AD.TO,AEM.TO,AGI.TO,AIF.TO,ALA.TO,AP-UN.TO,APH.TO,AQN.TO,ARE.TO,ARX.TO,ASR.TO,ATA.TO,ATD-B.TO,AX-UN.TO,BAD.TO,BAM-A.TO,BB.TO,BBD-B.TO,BBU-UN.TO,BCB.TO,BCE.TO,BEI-UN.TO,BEP-UN.TO,BIP-UN.TO,BIR.TO,BLX.TO,BMO.TO,BNS.TO,BPY-UN.TO,BTE.TO,BTO.TO,BYD-UN.TO,CAE.TO,CAR-UN.TO,CAS.TO,CCA.TO,CCL-B.TO,CCO.TO,CEU.TO,CFP.TO,CG.TO,CGX.TO,CHE-UN.TO,CHP-UN.TO,CHR.TO,CIGI.TO,CIX.TO,CJR-B.TO,CLS.TO,CM.TO,CMG.TO,CNQ.TO,CNR.TO,CP.TO,CPG.TO,CPX.TO,CRR-UN.TO,CSH-UN.TO,CSU.TO,CTC-A.TO,CU.TO,CUF-UN.TO,CVE.TO,CWB.TO,D-UN.TO,DGC.TO,DII-B.TO,DOL.TO,DOO.TO,DRG-UN.TO,DSG.TO,ECA.TO,ECI.TO,ECN.TO,EDV.TO,EFN.TO,EFX.TO,EIF.TO,ELD.TO,EMA.TO,EMP-A.TO,ENB.TO,ENF.TO,ENGH.TO,ERF.TO,ESI.TO,EXE.TO,FCR.TO,FFH.TO,FM.TO,FNV.TO,FR.TO,FRU.TO,FSV.TO,FTS.TO,FTT.TO,FVI.TO,G.TO,GC.TO,GEI.TO,GIB-A.TO,GIL.TO,GOOS.TO,GRT-UN.TO,GTE.TO,GUD.TO,GUY.TO,GWO.TO,H.TO,HBC.TO,HBM.TO,HCG.TO,HR-UN.TO,HSE.TO,IAG.TO,IFC.TO,IFP.TO,IGM.TO,IMG.TO,IMO.TO,INE.TO,IPL.TO,ITP.TO,IVN.TO,K.TO,KEL.TO,KEY.TO,KL.TO,KML.TO,KMP-UN.TO,KXS.TO,L.TO,LB.TO,LIF.TO,LNR.TO,LUC.TO,LUN.TO,MAG.TO,MAXR.TO,MEG.TO,MFC.TO,MFI.TO,MG.TO,MIC.TO,MNW.TO,MRE.TO,MRU.TO,MSI.TO,MTL.TO,MX.TO,NA.TO,NFI.TO,NG.TO,NGD.TO,NPI.TO,NSU.TO,NTR.TO,NVA.TO,NVU-UN.TO,NWC.TO,NXE.TO,OGC.TO,ONEX.TO,OR.TO,OSB.TO,OTEX.TO,PAAS.TO,PBH.TO,PD.TO,PEY.TO,PKI.TO,POU.TO,POW.TO,PPL.TO,PSI.TO,PSK.TO,PVG.TO,PWF.TO,PXT.TO,QBR-B.TO,QSR.TO,RBA.TO,RCI-B.TO,REI-UN.TO,RNW.TO,RUS.TO,RY.TO,SAP.TO,SCL.TO,SES.TO,SHOP.TO,SIA.TO,SJ.TO,SJR-B.TO,SLF.TO,SMF.TO,SNC.TO,SPB.TO,SRU-UN.TO,SSL.TO,SSRM.TO,STN.TO,SU.TO,SW.TO,T.TO,TA.TO,TCL-A.TO,TCN.TO,TCW.TO,TD.TO,TECK-B.TO,TFII.TO,THO.TO,TIH.TO,TOG.TO,TOU.TO,TOY.TO,TRI.TO,TRP.TO,TRQ.TO,TSGI.TO,TXG.TO,UNS.TO,VET.TO,VII.TO,WCN.TO,WCP.TO,WEED.TO,WEF.TO,WFT.TO,WJA.TO,WN.TO,WPK.TO,WPM.TO,WSP.TO,WTE.TO,X.TO,YRI.TO,ZZZ.TO
2012-02-01,3.83,43.071976,0.98,NaN,28.169491,12.233547,32.912766,17.396877,4.556884,20.91157,20.085169,1.4,4.675955,9.555451,18.916828,8.722399,8.2,9.792628,9.577175,6.399118,17.575029,14.03,4.405365,NaN,5.688696,28.943657,43.10833,19.175261,13.471022,9.809302,7.036236,42.566875,39.909012,NaN,45.521938,4.08,11.951088,9.431632,17.154669,3.547999,41.895164,5.18186,21.11199,2.796269,11.38,17.477163,20.570402,10.70284,NaN,NaN,18.033033,16.295666,13.181743,9.29,54.437077,5.881135,31.351654,33.052715,69.208733,31.384317,16.071953,9.22202,6.514207,88.846077,55.61636,25.488588,13.223919,32.201191,22.729998,21.340387,27.15,21.579237,6.079148,NaN,6.066968,8.1,17.785133,6.706282,NaN,24.1,4.882017,10.231315,15.522042,14.702964,24.822512,15.314372,29.683268,14.998074,13.433213,17.189863,12.575683,NaN,13.274176,358.7323,21.83795,40.060204,20.309999,13.107315,NaN,24.877876,23.775845,6.92,43.772045,8.81,14.281822,21.18,11.261201,NaN,NaN,5.75,NaN,5.62,17.244003,NaN,NaN,11.42135,21.204832,15.85943,22.093248,22.343626,50.294098,4.61,31.286913,14.212229,43.272488,7.166062,13.347071,3.54212,NaN,10.670752,NaN,14.088912,1.088371,NaN,NaN,NaN,24.43082,32.029732,25.285709,17.304461,0.999882,5.040061,9.58,38.718998,43.52,9.711535,10.370855,19.56237,15.045692,NaN,9.157229,13.899686,7.977232,16.217085,26.901211,26.207397,5.992518,8.19,11.56,11.814692,3.356256,NaN,3.99,21.174398,15.09775,NaN,2.398833,35.584156,NaN,7.470215,13.034571,21.922884,12.737272,11.021542,13.556467,9.913107,35.065792,18.618633,19.946884,11.703938,NaN,17.75,19.957722,6.91,16.587793,NaN,20.989264,29.462088,19.245274,NaN,13.360355,42.390648,17.454191,28.0462,8.016618,NaN,8.580891,9.184174,14.795326,16.139393,6.453084,32.395561,5.142889,19.175991,8.15,17.02,12.745893,29.761284,7.58,20.780626,14.298475,9.715288,3.411516,16.698696,29.361004,34.112278,14.960302,20.118681,20.554348,12.935584,25.398136,NaN,23.11643,32.088276,17.17,2.84,23.199999,11.305867,34.097294,NaN,25.059549,7.569704,0.04,0.79036,22.491575,12.21823,55.465,13.006638,34.758656,NaN,18.91313,35.095795,15.728801,NaN
2012-03-01,3.35,39.56319,0.94,NaN,29.041491,12.34288,30.583019,17.274231,5.547176,21.220194,19.652338,1.6,4.374283,10.770266,17.021774,7.754257,8.93,10.592356,9.80145,6.874251,17.887682,14.63,3.839624,NaN,5.776485,28.515289,44.355568,18.253029,14.728755,6.430147,6.884193,43.46101,41.80162,NaN,41.358578,4.28,10.985827,9.05118,16.834452,3.608135,45.23798,5.253832,18.601141,2.519669,11.8,13.621649,22.106199,10.188738,NaN,NaN,17.276003,16.905157,14.368597,9.59,54.117676,5.775789,28.219048,34.366325,70.674309,28.908939,15.143612,9.012276,6.519335,80.096107,57.059216,25.514877,13.547164,30.057787,24.118591,21.952682,24.870001,22.92573,6.57832,NaN,5.964045,8.7,17.282284,6.72411,NaN,22.299999,5.25047,9.454679,15.556214,13.322129,25.254465,15.478257,30.353979,14.280337,13.017162,16.162039,10.635477,NaN,13.229703,353.12738,18.346189,39.335907,16.6,12.592507,NaN,24.817385,22.811201,4.5,41.065865,8.06,14.114429,22.23,12.574318,NaN,NaN,6.29,NaN,3.42,18.619104,NaN,NaN,10.473562,21.783472,15.948559,20.977425,25.558369,50.319244,4.71,31.807335,12.616202,41.469852,7.319571,13.491321,3.992317,NaN,9.501355,NaN,13.840176,1.130231,NaN,NaN,NaN,23.938263,32.663296,24.553289,20.257509,0.930325,4.349241,10.1,39.653137,38.459999,10.708539,10.902691,19.740849,15.579226,NaN,9.95555,14.603297,8.505484,15.499782,28.167349,26.986004,5.213376,7.16,9.85,11.80016,3.01981,NaN,3.69,19.963324,16.444185,NaN,2.561304,35.936565,NaN,8.19728,13.170617,19.495865,12.929479,9.21835,12.05429,9.670653,26.837593,19.691071,20.115973,11.309242,NaN,14.26,21.300816,7.04,8.932243,NaN,20.75511,30.759262,19.264246,NaN,13.530061,44.012268,18.377083,27.503143,6.895167,NaN,8.127187,9.361647,15.438646,17.564114,5.170242,34.587032,4.983898,19.302725,9.4,15.02,13.876046,27.229658,7.38,20.888893,12.977445,9.464812,3.500023,13.493431,30.752228,30.659737,14.040953,20.02342,20.23073,10.753674,21.774063,NaN,23.496111,31.543304,15.69,3.99,20.0,12.052023,32.373547,NaN,26.645756,6.746411,0.05,0.806826,21.642044,11.749969,55.021915,12.836205,30.354181,NaN,18.727787,36.741428,14.245641,NaN
2012-04-01,3.1,36.46933,1.0,NaN,30.644403,12.660327,36.305843,17.057243,5.176248,22.000866,20.886148,1.6,4.846,10.948503,15.182241,7.306721,9.41,10.781884,10.265096,7.207366,18.529942,14.13,3.90086,NaN,5.644803,28.949301,45.807495,20.162441,14.555781,6.004427,6.841959,42.999279,41.396687,NaN,41.868576,3.73,10.808698,9.592039,17.443441,3.679572,42.351189,5.603,19.076963,2.523543,10.82,11.232809,23.339125,10.454545,NaN,NaN,15.197011,17.643164,14.791605,8.85,53.521393,6.083516,29.38472,36.913502,71.640984,29.208708,15.295948,9.189359,6.688805,85.42868,61.157627,27.29143,14.023521,30.196896,23.83507,23.119339,24.379999,24.086119,7.774633,NaN,5.937249,8.54,18.441849,6.529897,NaN,20.299999,5.204414,10.360419,15.978587,13.613853,26.036448,15.623363,32.430328,14.965095,13.017162,13.327509,10.256246,NaN,13.779734,355.232544,19.793055,40.676182,15.54,12.233468,NaN,26.347799,22.919159,4.15,34.587082,8.2,15.343188,22.17,13.032397,NaN,NaN,6.37,NaN,2.74,18.968109,NaN,NaN,10.042639,20.796852,16.508928,21.53937,26.327291,53.82988,4.7,32.104202,11.637688,42.190002,7.318741,13.780309,4.544446,NaN,8.693164,NaN,13.698281,1.02558,NaN,NaN,NaN,23.611031,31.292118,24.664978,18.43712,0.886852,4.670327,9.85,39.755436,43.009998,10.708539,11.878499,18.188107,14.45285,NaN,8.725193,14.962957,8.685996,16.017769,30.321754,26.707689,5.683806,7.12,9.0,12.144009,2.986985,NaN,3.14,21.193909,16.556374,NaN,2.179019,38.403469,NaN,8.118867,11.959154,17.041523,13.087729,8.371957,12.443327,10.136272,24.965422,20.590605,21.430294,10.366807,NaN,16.690001,21.746275,5.41,18.120329,NaN,18.256809,28.933512,19.425392,NaN,13.696788,43.464115,19.819477,28.055336,6.78127,NaN,8.080446,10.266832,14.949347,18.272047,4.878687,32.170353,5.009984,19.660528,9.0,14.27,14.212937,27.347538,6.72,21.846874,11.367406,8.774118,3.395194,13.161853,30.327234,31.735962,15.03671,17.708628,19.462624,10.286124,23.512037,NaN,24.050114,32.331768,11.53,3.96,17.200001,11.883343,33.836578,NaN,26.518494,6.784528,0.1,0.757428,20.556061,12.393322,55.162575,13.717345,27.674788,NaN,19.309053,36.987476,13.312456,NaN
2012-05-01,2.87,37.044281,0.91,NaN,29.927542,13.609865,35.569786,17.723261,5.95071,19.894346,21.972651,1.6,4.815474,9.743842,15.523212,5.251706,8.27,12.468057,9.54913,6.725867,18.909563,10.7,3.527573,NaN,6.8914,29.817345,45.819237,19.900116,15.05128,5.490016,6.588552,40.965965,40.014282,NaN,36.475475,3.11,11.766265,8.925922,18.129511,3.827101,40.004585,5.472766,17.331585,2.404496,11.16,9.476311,22.948198,10.140415,NaN,NaN,15.219604,16.376503,14.316209,7.51,51.754837,6.408365,25.394831,36.983551,71.294258,27.032183,15.178391,9.433408,6.981789,80.231659,59.764069,26.279619,13.860269,27.417267,22.107052,22.692438,21.190001,20.983696,8.187212,NaN,5.85182,8.53,18.39728,6.320753,NaN,21.199999,5.057032,9.03673,15.285941,11.143913,24.855097,14.985426,31.975882,16.161144,12.468582,10.538074,9.444653,NaN,13.584806,356.995605,17.548561,39.908051,14.34,11.602366,NaN,25.301889,20.112385,4.07,34.505512,8.77,14.258864,23.950001,11.135945,NaN,NaN,5.21,NaN,2.16,15.880104,NaN,NaN,7.329196,18.823622,16.303801,19.483227,21.103624,53.205322,4.7,27.532732,10.516669,38.080147,7.750506,12.8616,5.962992,NaN,8.143087,NaN,14.388865,0.816278,NaN,NaN,NaN,22.400387,30.453497,22.040297,20.183598,0.895547,3.950318,8.04,39.002155,34.450001,8.822062,10.673167,17.541077,13.058956,NaN,7.710856,14.004772,8.706098,15.987829,25.17804,25.516064,5.264939,5.91,9.13,12.323352,3.052634,NaN,3.4,20.90163,15.938484,NaN,1.768064,37.344913,NaN,8.503785,10.78656,15.391487,14.087533,7.415162,12.913985,10.25811,25.386662,17.255449,20.053078,12.1228,NaN,13.5,18.587187,5.85,17.966335,NaN,17.793835,27.717161,19.19257,NaN,12.858109,39.641747,18.372835,29.767628,7.359514,NaN,8.020289,11.981724,14.558801,16.08423,5.102213,33.215862,4.650276,20.774229,8.05,11.39,13.737267,23.492226,9.3,22.145237,11.693577,7.371293,3.346224,11.273692,29.218681,26.638926,15.263896,15.984443,18.768162,8.883473,23.452787,NaN,23.12949,31.491114,9.75,3.85,18.300001,11.788373,30.842529,NaN,25.058308,5.892631,0.1,0.683332,22.193729,13.412311,51.116894,13.49262,24.410316,NaN,18.808537,37.76659,13.928006,NaN
2012-06-01,3.0,35.170525,0.98,NaN,30.300646,14.220444,38.136997,15.085644,5.966516,20.075468,22.263479,1.0,5.021525,9.670085,17.260946,5.032504,9.34,13.987251,10.107421,6.710317,19.293041,7.54,3.751546,NaN,7.304006,30.367096,45.889477,20.636082,16.259512,4.966735,7.196725,41.72995,39.840542,NaN,34.702053,3.06,12.671386,8.783821,17.993881,3.676831,40.256565,5.527523,19.522038,2.185597,12.14,6.276168,23.934359,10.002662,NaN,NaN,16.089628,16.587017,14.009528,7.4,51.453209,6.412057,23.382765,37.701691,70.019814,26.001934,15.531072,9.612797,7.030446,84.068199,61.23996,26.386602,14.106841,27.26565,21.9492,24.182001,20.51,21.881472,8.758415,NaN,5.981356,8.67,18.896435,6.352427,NaN,22.200001,4.964919,9.079156,15.460917,12.194124,25.276239,14.588553,32.081577,15.235497,12.65731,9.71933,10.055143,NaN,13.75724,353.609863,17.461254,42.348324,14.7,12.1177,NaN,25.055677,19.778822,3.48,35.12915,9.09,13.960679,24.469999,12.926418,NaN,NaN,4.98,NaN,2.33,16.989746,NaN,NaN,7.580262,19.74474,16.709364,21.55094,20.644386,53.500721,5.1,27.733593,11.438184,39.182079,7.311666,13.421205,6.668019,NaN,8.162733,NaN,14.61617,0.732557,NaN,NaN,NaN,22.938444,33.040455,22.677225,18.684124,0.591235,4.105996,8.96,51.790192,36.490002,8.885031,10.774378,17.115286,13.166786,4.47,7.513622,14.489071,8.541966,16.324656,24.724689,25.207762,5.025599,5.34,9.71,12.399111,2.716188,NaN,3.59,21.426012,16.199038,NaN,1.863635,38.726257,NaN,9.430435,11.015466,15.31765,13.794358,6.375566,14.308784,10.454297,22.915394,18.008307,18.834194,11.985866,NaN,14.12,18.697393,4.72,16.427727,NaN,19.164614,28.964905,19.996407,NaN,12.862526,40.11084,18.171076,32.458519,6.719939,NaN,7.919232,12.191434,14.242321,16.994293,4.53854,33.416134,4.149611,20.218573,8.3,11.46,12.772706,24.788437,9.19,22.520954,12.176836,7.133263,3.354387,10.822376,29.44409,27.146904,14.035383,13.402925,19.295603,6.311941,26.543619,NaN,23.871183,31.744051,10.04,3.89,16.5,11.656245,32.751366,NaN,23.870356,5.122701,0.1,0.683332,24.30945,14.013253,50.540203,14.18478,25.27408,NaN,19.254307,38.380974,14.433309,NaN
2012-07-01,3.93,30.273241,1.14,NaN,31.177908,15.931554,40.698578,14.914864,6.604194,21.723083,23.120802,1.0,5.091281,9.926615,18.963425,5.434373,8.16,15.48072,10.524786,6.948066,19.470413,7.18,3.39083,NaN,7.462025,31.276886,50.243938,21.86997,15.931277,6.18181,7.382558,42.605198,39.960526,NaN,33.826637,3.22,13.319281,9.015347,18.676973,4.167077,31.437134,5.270204,18.412939,2.390201,11.85,6.355502,23.537874,10.40924,NaN,NaN,15.157464,16.822327,13.916939,7.64,53.341991,6.951746,23.506245,39.092888,76.741196,27.447144,14.241959,9.879442,7.313916,84.839737,58.955002,27.796272,14.526916,25.992992,21.957359,24.449879,22.24,22.610857,8.947382,NaN,6.499811,8.35,20.103111,6.13442,NaN,23.599998,5.5176,9.8038,16.655354,10.550739,26.562237,15.521037,32.373508,15.849078,12.825452,10.603013,10.688282,NaN,14.074752,331.119995,17.664967,45.053776,16.280001,12.865565,NaN,26.025633,19.244253,3.79,33.214439,9.83,14.231595,23.629999,13.032409,NaN,NaN,4.59,NaN,2.22,16.689522,NaN,NaN,8.178957,19.8234,17.119102,21.093672,18.855833,54.792782,5.2,27.589455,10.750867,39.522472,7.79732,14.000533,7.220148,NaN,8.231492,NaN,15.744635,0.669767,NaN,NaN,NaN,23.208263,34.134853,22.648668,19.148382,0.478205,4.174104,9.22,48.697315,40.799999,8.628657,9.231908,17.111034,12.124294,4.28,7.701464,15.467419,9.210628,16.664591,24.298502,26.444593,6.059921,4.04,10.21,12.903413,2.914969,NaN,4.52,21.711983,16.258902,NaN,2.016548,37.393909,NaN,9.957911,9.784567,13.344045,13.881083,7.341561,15.968405,10.95205,25.293051,17.573612,19.495358,11.883999,NaN,14.66,18.414625,4.81,8.284228,NaN,18.628845,31.196985,20.761969,NaN,13.210856,39.511021,18.342785,31.190123,7.341992,NaN,8.008196,12.635379,14.547838,16.710419,3.095713,34.660248,5.072597,21.435701,9.05,12.81,12.828309,25.815676,9.45,23.541224,11.047389,7.579738,4.440359,11.242371,29.16326,24.527979,15.200361,14.44125,18.432423,7.597706,28.686462,NaN,23.434467,34.3382,8.45,3.75,19.5,11.469402,33.454647,NaN,25.053864,5.336148,0.1,0.782127,25.276688,14.49537,52.093159,14.139797,25.523405,NaN,19.670891,40.945229,13.709632,NaN
2012-08-01,3.44,34.858715,1.08,NaN,32.320118,16.067455,44.027718,17.580946,6.700961,21.679226,23.667368,1.0,5.137566,10.182199,17.732813,5.406973,8.84,15.98175,10.398422,7.159666,19.568403,6.57,3.287508,NaN,7.145986,32.112305,50.632896,21.744459,15.988363,5.97782,6.858851,43.258018,39.884193,NaN,36.718964,3.77,13.791534,8.988595,18.902737,4.37718,32.082035,5.501394,18.833807,2.361864,13.05,6.611131,23.430477,10.651934,NaN,NaN,15.11227,16.784203,14.247787,7.69,55.43642,6.827608,25.775227,39.85733,76.712959,28.39131,14.447118,9.907879,7.574753,91.967049,63.653522,26.994152,14.364408,27.392288,23.512012,24.441589,24.799999,26.54141,8.581854,NaN,6.453946,8.22,19.635174,6.125576,NaN,19.799999,5.305739,10.469336,17.113686,12.728954,26.135347,15.747542,30.621891,15.306074,12.993594,11.773121,10.869196,NaN,14.590141,325.567688,18.421623,47.127789,19.450001,13.085433,NaN,25.210875,18.943563,4.65,37.181004,10.03,14.862585,25.74,13.778961,NaN,NaN,4.38,NaN,2.62,16.758808,NaN,NaN,8.140334,22.288216,17.394215,22.075951,21.192774,51.054974,5.84,26.620419,12.373097,41.40844,7.847581,14.746885,6.039442,NaN,8.604758,NaN,15.771963,0.711627,NaN,NaN,NaN,24.683275,34.063061,20.509869,19.54632,0.573845,4.349241,10.12,52.419392,38.82,8.844975,10.201261,18.10705,13.945081,2.75,7.447878,15.914907,9.281928,17.512972,25.931356,26.207342,6.116856,4.6,10.92,12.966249,3.29808,NaN,4.38,20.877979,16.289051,NaN,2.484846,37.998367,NaN,11.326502,11.443038,15.388769,13.392152,6.706765,15.288282,12.351071,22.55032,17.932102,19.533133,12.161893,NaN,14.59,18.504015,4.42,16.418339,NaN,16.13446,31.562046,20.101709,NaN,12.831792,42.900146,18.000202,30.599972,8.086703,NaN,8.342735,13.026963,15.048179,17.654121,3.644321,30.665035,6.156359,21.345535,9.58,14.64,14.048357,25.94198,8.5,23.33445,10.510904,7.649921,4.407222,11.111645,30.347288,23.751947,15.508123,17.108498,17.919674,7.714592,27.234858,NaN,23.055426,33.38332,7.92,3.75,18.0,10.431277,32.268417,NaN,24.380779,5.618199,0.1,0.880922,26.461987,14.862563,55.80341,14.409986,31.470242,NaN,19.853178,41.23473,15.544345,NaN
2012-09-01,3.68,37.877235,1.27,NaN,32.573944,15.930145,47.368408,18.131239,7.233166,23.672855,24.813772,1.0,5.145281,9.951348,18.260128,6.630849,8.9,14.372664,10.315515,8.009082,19.551035,7.52,3.465973,NaN,6.821168,31.694588,51.26926,21.929041,17.041985,5.889128,7.365664,43.618366,41.158958,NaN,38.391155,3.94,14.694324,9.389872,19.025936,4.032876,32.633213,5.524208,16.790846,2.473408,13.03,10.915182,23.636791,10.866961,NaN,NaN,15.586819,17.253946,14.125281,7.03,55.960007,7.263973,26.067436,38.438911,76.816528,30.320723,14.089741,10.096118,7.491262,95.1959,63.198048,27.623388,14.386815,29.096882,25.041584,24.184353,27.43,27.935747,9.081139,NaN,6.745339,8.61,19.37422,6.044257,NaN,22.200001,5.646559,10.622917,16.364304,14.653131,26.340357,16.298374,30.515427,16.120161,12.961453,12.425543,10.927086,5.344998,14.241498,333.075989,20.386757,53.459778,22.82,13.281328,NaN,26.250443,20.022476,5.21,41.52269,10.04,15.795355,26.4,14.435001,NaN,NaN,5.08,NaN,3.32,17.4529,NaN,NaN,9.347382,22.683571,17.387285,22.62314,23.901897,50.800129,5.9,26.957468,14.964825,41.739075,7.79014,15.209964,5.725152,NaN,9.88172,NaN,16.818014,0.816278,NaN,NaN,NaN,24.34124,33.223145,21.430542,20.1236,0.539067,4.884384,12.04,45.551262,37.389999,9.602001,10.228953,18.323477,15.133259,2.79,6.630772,16.414232,9.548892,17.649319,24.757465,26.34544,6.155575,5.49,12.05,13.431148,3.839432,NaN,4.52,20.658117,16.778999,NaN,3.115615,38.037575,NaN,12.402838,11.706495,18.794945,13.713014,7.111562,18.179111,12.399475,28.063868,18.22957,20.275148,13.412406,NaN,12.88,18.928625,4.83,15.538259,NaN,16.716467,31.585846,20.219917,NaN,14.290908,43.965458,18.299047,37.700916,8.875224,NaN,8.459617,13.697177,15.079765,17.785032,4.398655,33.44714,6.351199,21.854197,12.63,15.82,14.916636,27.344503,7.68,23.311897,10.82185,6.5114,4.705456,11.942684,30.855326,25.295303,14.875488,19.070833,18.458939,9.857535,30.305941,NaN,23.675678,33.638962,8.37,3.95,21.199999,10.589706,33.331757,NaN,25.240837,5.633446,0.1,0.913854,26.628586,15.25598,55.609989,14.121786,36.195438,NaN,22.183247,41.927113,17.314518,NaN
2012-10-01,3.6,37.241035,1.77,NaN,31.489611,15.449062,52.374592,18.5487,6.707551,23.687059,24.613226,1.0,5.393948,9.541304,18.605934,5.005104,9.3,15.829737,10.347565,8.230375,19.804501,7.88,3.594466,NaN,6.698264,32.410336,50.826149,22.115614,16.577866,7.263848,8.151219,44.309048,41.846527,NaN,37.524391,4.13,15.244203,9.847686,18.798826,4.306442,33.385616,5.774163,17.068071,2.427258,14.24,10.046224,24.600407,10.768417,NaN,NaN,16.219559,17.788418,14.012424,7.25,57.829113,7.562906,25.954453,38.428696,86.873894,29.058931,14.382458,10.064965,7.584039,106.111465,63.823219,26.943764,14.296957,30.071564,24.844652,23.650806,28.139999,29.220428,9.130342,NaN,6.878598,8.7,20.429831,6.035618,NaN,23.0,5.65577,9.88519,17.281258,14.428302,26.499821,16.025724,31.580286,16.011972,13.374419,12.305831,10.876996,5.50738,14.179495,324.9888,21.846428,53.106068,23.09,13.726005,NaN,26.438341,19.69492,5.54,41.577381,9.6,15.919783,26.129999,15.750221,NaN,NaN,5.03,NaN,2.97,17.952448,NaN,NaN,9.047004,22.423399,16.72333,23.1626,23.313728,52.386456,6.4,28.219631,14.878433,40.761311,7.904132,15.656322,5.966169,4.64,9.823101,NaN,17.239166,0.858139,NaN,NaN,NaN,24.8167,32.23597,20.97694,20.922462,0.530372,5.05952,12.72,50.193073,36.48,9.999045,10.285162,19.13814,14.843073,2.61,6.743476,16.560383,9.749372,15.858855,26.771265,27.918869,6.194339,4.85,11.69,13.723174,3.939373,NaN,5.22,20.714413,17.844137,NaN,3.344985,39.41008,NaN,14.797872,11.592044,19.534971,14.129256,6.577965,18.361843,12.783766,31.639717,18.711897,20.618118,13.29798,NaN,13.54,19.467939,4.49,16.472248,NaN,19.580631,35.135674,19.988766,NaN,14.488239,44.276497,19.177172,39.308605,8.367068,NaN,8.67421,14.02407,16.374187,19.30479,3.918625,35.456615,6.85045,21.273958,13.99,15.17,15.4512,28.342226,8.0,24.855219,11.447433,8.174145,4.856903,11.13032,30.569328,27.640846,15.699725,19.394707,17.429787,10.441974,32.587032,NaN,23.425762,34.146744,7.81,3.74,20.799999,9.659263,34.593571,NaN,24.259605,6.060339,0.07,1.078512,28.93663,15.853222,57.33316,14.202706,37.279072,NaN,22.713146,42.594215,18.662588,NaN
2012-11-01,3.3,31.801016,1.81,NaN,32.496735,16.339193,51.445808,17.834501,6.72395,24.400341,24.465181,1.0,5.261246,8.803528,19.168346,4.128297,8.5,15.720063,9.965738,8.780895,20.048552,11.59,3.320152,NaN,7.479583,31.222589,51.106369,22.130552,16.331299,6.953428,7.686645,45.345119,43.196396,NaN,36.586967,3.46,15.46707,8.853062,18.45483,3.662241,32.886929,5.683599,15.966623,2.576371,14.75,7.900428,24.890482,10.994579,NaN,NaN,16.168718,18.355112,14.216723,7.35,59.036324,7.559075,24.65242,39.810074,87.649208,27.467106,14.664603,9.953553,7.648438,111.020615,59.104343,27.040277,13.225102,28.47537,24.458036,23.477026,24.6,30.145079,9.280282,NaN,6.386069,8.55,19.703434,6.225238,NaN,20.999998,5.664982,9.499385,18.896296,14.027516,26.167442,16.076559,31.961727,15.945086,14.266046,10.237593,10.498159,5.037968,14.141173,299.262268,19.851542,51.958492,22.889999,14.372968,NaN,26.133015,19.115416,4.59,35.683914,9.45,15.850452,22.799999,16.106817,NaN,NaN,5.66,NaN,3.07,18.35833,NaN,15.682725,9.378823,23.944752,16.182306,23.873322,24.711699,54.824032,7.27,28.910349,11.269214,39.064091,7.678509,16.046112,6.989189,4.69,9.961734,NaN,17.044245,0.732557,NaN,NaN,NaN,23.992346,32.642097,21.278147,20.523035,0.530372,4.952492,9.58,47.029118,35.799999,10.355577,10.192502,19.978664,14.980915,3.3,7.22247,17.383831,9.813996,16.31065,26.878569,28.063572,6.321922,4.43,10.55,13.375106,3.356379,NaN,5.51,20.375473,17.989025,NaN,3.182515,39.92804,NaN,17.328339,12.324103,17.154398,13.678487,6.844763,18.768393,13.307313,32.294979,19.306543,20.866152,13.624911,NaN,13.45,20.019205,5.48,16.528854,NaN,20.084515,35.15971,19.87495,NaN,14.322075,46.274391,20.144123,40.536442,8.787612,NaN,8.536378,17.541595,16.545523,21.190845,3.399407,34.725105,7.054679,20.889389,12.18,13.43,16.735802,27.445965,7.68,24.855219,10.749943,7.594809,4.882026,11.466472,31.82567,29.323711,15.665282,16.851297,17.331968,9.195175,32.606785,NaN,22.784298,34.913651,7.48,4.35,20.999998,9.638201,36.761368,NaN,25.853483,6.548213,0.07,0.946785,33.328064,16.547077,55.617783,13.3094,33.870705,NaN,23.747751,41.109917,17.320955,NaN
